icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
3ffc1b,DMDBC,Germany,1753811174,1753811175,9.7221,47.9155,739.14,False,38.28,318.81,-0.33,,,7000,False,0,LSZH,EDDM,Zurich Airport,Munich Airport,Zurich,Munich,47.4647,8.5492,48.3538,11.7861,Unknown,medium,372.6033810834516,0
3ffc1d,DMZYW,Germany,1753811168,1753811174,9.8648,51.7821,754.38,False,60.21,303.15,-0.33,,,,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
39de40,TVF27XU,France,1753811102,1753811102,14.4846,46.2098,411.48,False,71.71,306.54,-2.93,,487.68,1000,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
3d7f74,JMP901,Germany,1753811175,1753811175,6.712,49.4729,2286.0,False,85.28,275.54,0.0,,2415.54,7000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3c5ee7,EWG74E,Germany,1753811175,1753811175,9.6996,48.6091,5928.36,False,200.66,90.88,10.08,,6111.24,6424,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
3d3866,DETPM,Germany,1753811175,1753811175,9.8399,49.1412,883.92,False,48.37,91.22,0.98,,982.98,7000,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
3c5ee3,EWG14E,Germany,1753811175,1753811175,6.859,51.3362,411.48,False,65.03,233.04,-3.25,,487.68,5230,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
46b82c,AEE25,Greece,1753811174,1753811175,9.2851,48.7016,899.16,False,91.65,73.7,5.85,,998.22,7715,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
3c5eeb,EWG26M,Germany,1753811175,1753811175,10.197,50.2744,10668.0,False,198.89,306.69,0.0,,10949.94,1000,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
3d3851,DETOR,Germany,1753811175,1753811175,7.2242,52.4749,0.0,False,55.08,235.27,-1.95,,53.34,7000,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3c5ef0,EWG4PY,Germany,1753811175,1753811175,12.5799,49.8951,11574.78,False,217.24,295.23,-0.33,,11864.34,1000,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
44020a,AUA5U,Austria,1753811175,1753811175,8.455,47.7645,2575.56,False,110.05,221.59,-3.9,,2727.96,1000,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
44022d,AUA429,Austria,1753811175,1753811175,10.0551,46.0118,10675.62,False,220.51,233.83,0.65,,11079.48,1000,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3ffc3c,DMZBW,Germany,1753811174,1753811174,13.0914,52.3615,617.22,False,72.92,249.78,-6.18,,670.56,,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
3d1255,DEFER,Germany,1753811175,1753811175,10.1741,48.9612,1363.98,False,56.81,192.02,-0.33,,1470.66,4452,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4aca81,NSZ2940,Sweden,1753811175,1753811175,10.9612,45.6461,6842.76,False,191.96,263.85,-4.88,,7109.46,6031,False,0,LIMC,EDDM,Milan Malpensa,Munich Airport,Milan,Munich,45.6306,8.7281,48.3538,11.7861,Unknown,medium,454.5200241782972,0
393320,AFR45KR,France,1753811175,1753811175,8.9975,47.0336,10355.58,False,214.98,283.7,0.0,,10683.24,1000,False,0,LFPO,EGKK,Paris Orly,London Gatwick,Paris,London,48.7233,2.3794,51.1481,-0.1903,Air France,high,392.1775169164212,0
4aca88,NSZ3YL,Sweden,1753811175,1753811175,6.7306,46.4845,11887.2,False,240.94,173.13,0.0,,12313.92,0745,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4aca92,NSZ3646,Sweden,1753811175,1753811175,7.2492,49.5192,12496.8,False,240.7,189.1,0.0,,12870.18,0753,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
4400f3,EJU85PH,Austria,1753811174,1753811175,8.7416,45.0548,3192.78,False,135.4,7.42,-9.75,,3368.04,1000,False,0,EGKK,LIMC,London Gatwick,Milan Malpensa,London,Milan,51.1481,-0.1903,45.6306,8.7281,easyJet Europe,high,1164.075500611541,0
471f83,WZZ614,Hungary,1753811174,1753811175,5.5496,50.6275,3756.66,False,165.02,261.21,-9.43,,3916.68,1000,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
471f87,WZZ4JU,Hungary,1753811174,1753811175,14.3432,54.8247,4274.82,False,183.34,315.45,-7.15,,4366.26,4565,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
471f6b,WZZ9DE,Hungary,1753811175,1753811175,12.3402,50.6796,10980.42,False,235.63,222.26,-0.33,,11231.88,1000,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
471f66,WMT8ZC,Hungary,1753811175,1753811175,12.6418,48.894,10957.56,False,201.04,303.73,0.0,,11239.5,1000,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
471f70,WZZ5WB,Hungary,1753811175,1753811175,13.8314,53.8397,10965.18,False,227.22,257.98,-0.33,,11140.44,3104,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
471f5c,WZZ2752,Hungary,1753811175,1753811175,13.4897,51.2729,3863.34,False,153.95,293.22,-8.45,,3992.88,1000,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
471f31,WZZ3415,Hungary,1753811175,1753811175,7.5966,47.9868,2758.44,False,133.5,224.84,-11.7,,2910.84,1000,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
471f03,WMT4YS,Hungary,1753811174,1753811174,6.6463,45.3495,6629.4,False,182.74,285.68,-6.5,,6918.96,1000,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4400a1,CE3,Austria,1753811174,1753811174,13.858,48.2303,624.84,False,59.47,300.11,-0.33,,716.28,,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
506fc6,S5MMG,Slovenia,1753811175,1753811175,14.5823,45.6084,1813.56,False,61.56,41.95,0.33,,1912.62,3663,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4aca0a,NSZ3298,Sweden,1753811175,1753811175,14.8602,50.0735,11277.6,False,236.94,160.07,0.0,,11521.44,1000,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4aca69,SAS98E,Sweden,1753811175,1753811175,5.1521,53.0233,10668.0,False,230.04,18.92,0.33,,10873.74,7150,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4aca73,SAS2836,Sweden,1753811175,1753811175,14.1831,46.2502,9898.38,False,193.22,3.21,4.55,,10180.32,6040,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4aca76,SAS69X,Sweden,1753811175,1753811175,5.276,51.9568,8191.5,False,199.38,226.05,-12.03,,8412.48,3521,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
8015cd,AIC2015,India,1753811175,1753811175,12.2074,51.1881,12192.0,False,246.22,280.23,-0.33,,12481.56,6633,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4401e4,EJU18NZ,Austria,1753811175,1753811175,5.0964,46.8966,11003.28,False,231.5,0.13,-4.88,,11391.9,1000,False,0,EGGW,LFPO,London Luton,Paris Orly,London,Paris,51.8747,-0.3683,48.7233,2.3794,easyJet Europe,high,464.096525409585,0
4401d1,EJU51ZA,Austria,1753811175,1753811175,6.6365,48.034,10668.0,False,236.61,105.12,0.0,,11026.14,1000,False,0,EGGW,EDDM,London Luton,Munich Airport,London,Munich,51.8747,-0.3683,48.3538,11.7861,easyJet Europe,high,1404.6047901778527,0
3ffad5,DMCVH,Germany,1753811175,1753811175,7.9771,51.6992,1196.34,False,77.29,281.91,-0.33,,,6102,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4bc896,PGT36CP,Turkey,1753811174,1753811175,10.2283,48.5551,11582.4,False,216.61,305.92,-0.33,,11932.92,3250,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
3d1186,DEEWS,Germany,1753811175,1753811175,8.5225,48.1626,1318.26,False,65.11,148.57,0.33,,1440.18,7000,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
73806d,ELY313,Israel,1753811175,1753811175,6.8058,50.5506,11582.4,False,217.73,292.51,0.0,,11879.58,2217,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
50025a,T7ONEX,San Marino,1753811174,1753811174,5.9151,46.1059,1409.7,False,93.86,45.89,-4.88,,1546.86,1000,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
45202e,GPX5PZ,Bulgaria,1753811175,1753811175,12.1704,45.9084,10972.8,False,205.23,313.58,0.0,,,6002,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
440057,EJU934Q,Austria,1753811175,1753811175,7.2846,47.3507,3634.74,False,162.13,358.18,-8.13,,3825.24,1000,False,0,EGGW,LOWW,London Luton,Vienna Airport,London,Vienna,51.8747,-0.3683,48.1103,16.5697,easyJet Europe,high,1925.9909084174203,0
45202a,BGH2504,Bulgaria,1753811174,1753811174,7.2615,49.4951,10546.08,False,236.14,129.34,3.58,,,0106,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
452037,GPX2MI,Bulgaria,1753811175,1753811175,13.1197,45.3455,10965.18,False,209.81,299.2,0.0,,,1000,False,0,EDDM,LIRF,Munich Airport,Rome Fiumicino,Munich,Rome,48.3538,11.7861,41.8003,12.2389,Unknown,medium,729.1727636842245,0
738052,ELY339,Israel,1753811174,1753811175,6.5318,52.3108,4541.52,False,177.18,289.33,-11.05,,4655.82,4236,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
44001f,EJU35PX,Austria,1753811175,1753811175,9.1295,48.3735,10972.8,False,236.07,17.76,0.33,,11323.32,1000,False,0,EGGW,EGLL,London Luton,London Heathrow,London,London,51.8747,-0.3683,51.47,-0.4543,easyJet Europe,high,45.92477813653521,0
8960ec,UAE79Y,United Arab Emirates,1753811174,1753811175,11.5979,48.1723,11277.6,False,277.51,121.89,0.0,,11628.12,7302,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
344195,ANE1263,Spain,1753811061,1753811073,12.3091,45.4719,182.88,False,71.82,41.22,-4.55,,243.84,1000,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
5001d3,MEA203,San Marino,1753811174,1753811175,13.2247,48.6739,10378.44,False,210.52,295.94,0.33,,10645.14,0622,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
89610f,UAE29V,United Arab Emirates,1753811175,1753811175,9.6797,49.7424,4244.34,False,172.29,299.32,-6.18,,4389.12,3261,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
3e6946,DKFBI,Germany,1753811175,1753811175,10.7953,47.5751,2369.82,False,52.6,273.93,-0.33,,,7000,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
40697c,BAW59P,United Kingdom,1753811175,1753811175,11.6023,45.4025,2773.68,False,163.59,110.43,-10.08,,2941.32,7313,False,0,EGLL,EHAM,London Heathrow,Amsterdam Schiphol,London,Amsterdam,51.47,-0.4543,52.3105,4.7683,British Airways,high,587.1678731284691,0
40697b,BAW581X,United Kingdom,1753811175,1753811175,5.7867,46.8009,10881.36,False,220.88,318.59,7.15,,11254.74,5733,False,0,EGLL,LIRF,London Heathrow,Rome Fiumicino,London,Rome,51.47,-0.4543,41.8003,12.2389,British Airways,high,1771.2081323689572,0
3ffa94,DMZCE,Germany,1753811174,1753811175,8.8107,52.3703,563.88,False,41.95,303.5,-0.33,,,7000,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
89617c,UAE163,United Arab Emirates,1753811174,1753811174,7.0778,52.0369,10972.8,False,226.47,289.09,0.0,,11224.26,6636,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
738100,ELY011,Israel,1753811175,1753811175,5.7213,45.509,10965.18,False,232.83,284.59,0.33,,11384.28,5705,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
45218e,LZB407,Bulgaria,1753811174,1753811175,6.1823,50.6105,5486.4,False,157.5,280.54,-5.53,,5661.66,1000,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
471dbe,WZZ671,Hungary,1753811174,1753811175,11.9926,47.5408,10972.8,False,245.23,201.67,0.33,,11330.94,1000,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
452134,ABN2012,Bulgaria,1753811174,1753811174,10.8967,45.3045,1661.16,False,139.62,126.91,14.63,,1760.22,0243,False,0,LIMC,EDDM,Milan Malpensa,Munich Airport,Milan,Munich,45.6306,8.7281,48.3538,11.7861,Unknown,medium,454.5200241782972,0
471db8,WZZ1GK,Hungary,1753811175,1753811175,9.1532,50.087,9029.7,False,243.07,136.37,4.88,,9311.64,7645,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
781ac5,CCA423,China,1753811175,1753811175,5.7219,52.7476,11582.4,False,242.24,241.04,0.0,,11742.42,3513,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4bb1e7,THY8PK,Turkey,1753811175,1753811175,8.099,51.0182,11887.2,False,259.35,107.43,0.0,,12192.0,3425,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4892c6,ENT72HB,Poland,1753811174,1753811174,11.1116,46.2885,11277.6,False,228.43,230.57,0.0,,11658.6,1345,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
7380c8,ELY317,Israel,1753811174,1753811175,8.703,49.9582,12184.38,False,238.98,294.41,-0.65,,12534.9,1105,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
a0088d,N101BJ,United States,1753811174,1753811175,8.3686,47.0605,1005.84,False,66.55,155.81,-0.98,,1089.66,7000,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4bb266,THY1LT,Turkey,1753811175,1753811175,7.0908,51.1745,10066.02,False,256.16,113.68,0.0,,10340.34,3476,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
a82332,UPS202,United States,1753811175,1753811175,7.1226,50.8853,175.26,False,100.23,318.54,11.05,,251.46,2566,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
738289,ISR751,Israel,1753810930,1753810930,14.4967,46.2037,464.82,False,76.55,306.25,-3.9,,533.4,5431,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
738286,ISR116,Israel,1753811175,1753811175,12.5608,49.0601,10668.0,False,262.15,122.66,0.0,,10957.56,4653,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4bb28b,THY9EX,Turkey,1753811174,1753811174,11.4321,45.9981,10058.4,False,256.11,117.65,0.0,,10431.78,0674,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
4bb28a,THY4ED,Turkey,1753811175,1753811175,9.6432,52.3198,10050.78,False,256.44,107.27,0.0,,10264.14,4645,False,0,EDDF,EKCH,Frankfurt Airport,Copenhagen Airport,Frankfurt,Copenhagen,50.0379,8.5622,55.6181,12.6561,Unknown,medium,768.2182355354822,0
44cdce,BEL3CQ,Belgium,1753811175,1753811175,7.4074,50.0893,7307.58,False,193.49,274.42,0.33,,7559.04,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
8005f3,AIC133,India,1753811175,1753811175,9.5127,51.4639,12184.38,False,239.0,278.04,0.0,,12489.18,3120,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
346690,VLG7DY,Spain,1753811174,1753811175,9.4167,49.7454,10363.2,False,219.44,7.41,0.0,,10652.76,5527,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
a4eb80,GTI9158,United States,1753811174,1753811175,9.4462,51.6496,10896.6,False,279.37,103.52,7.48,,11102.34,0163,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
3d476c,DEZHK,Germany,1753811149,1753811150,7.6282,47.9072,205.74,False,32.72,233.31,-0.33,,335.28,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,1
44ce76,BEL3SG,Belgium,1753811174,1753811175,7.2013,49.7809,8808.72,False,225.27,295.57,-12.35,,2179.32,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
4bb0f0,THY4ML,Turkey,1753811175,1753811175,5.2568,48.2195,12496.8,False,268.45,102.73,-0.33,,12877.8,7537,False,0,LFPG,LFPO,Paris Charles de Gaulle,Paris Orly,Paris,Paris,49.0097,2.5479,48.7233,2.3794,Unknown,medium,36.88428451807087,0
44ce6a,BEL3JZ,Belgium,1753811175,1753811175,8.0636,51.4734,10363.2,False,216.09,248.2,0.33,,10622.28,0732,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
484e38,PHLMJ,Kingdom of the Netherlands,1753811010,1753811010,7.1913,52.4612,30.48,False,28.41,234.58,-4.23,,91.44,7000,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,1
3e6707,DKEFF,Germany,1753811158,1753811158,7.8671,48.0173,838.2,False,30.47,78.31,-0.33,,937.26,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,1
3c6dd6,EWG35M,Germany,1753811174,1753811174,9.04,50.3188,11033.76,False,214.54,336.69,-4.88,,11353.8,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
896308,UAE39K,United Arab Emirates,1753811175,1753811175,5.8071,50.7105,11582.4,False,234.1,288.32,0.0,,11902.44,3221,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
44ce66,BEL4WF,Belgium,1753811175,1753811175,5.8926,50.7502,5433.06,False,175.2,284.97,-10.08,,5615.94,1000,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
44ce72,BEL5LN,Belgium,1753811175,1753811175,7.953,48.8233,10675.62,False,220.47,319.73,-5.2,,11041.38,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
34660f,VOE80QF,Spain,1753811175,1753811175,7.2886,48.6363,3185.16,False,158.63,70.68,-6.83,,3360.42,1000,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
89639e,UAE9LT,United Arab Emirates,1753811175,1753811175,8.9328,45.4621,1447.8,False,103.19,255.27,-7.8,,1562.1,2317,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4bb205,THY7WT,Turkey,1753811174,1753811175,13.233,51.0143,10058.4,False,248.47,109.6,-0.33,,10279.38,4640,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4bb202,THY9HC,Turkey,1753811174,1753811174,6.4893,45.2326,8016.24,False,221.91,114.66,8.45,,8374.38,4061,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4bb203,THY2SP,Turkey,1753811174,1753811175,12.5821,47.6417,10058.4,False,259.12,120.94,0.0,,10363.2,3464,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
0200af,RAM811D,Morocco,1753811175,1753811175,7.6211,47.6558,11490.96,False,229.4,199.25,3.9,,11864.34,0120,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
3d349e,DESEG,Germany,1753811175,1753811175,7.5829,52.0239,624.84,False,50.0,220.41,-0.33,,701.04,7742,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
780a3c,CPA253,China,1753811175,1753811175,11.678,49.3332,10972.8,False,220.17,293.99,0.0,,11269.98,0602,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4ac9f3,SAS80M,Sweden,1753811174,1753811175,5.9446,54.425,11277.6,False,227.98,19.78,0.0,,11475.72,3165,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
