icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
40772e,EZY58AD,United Kingdom,1753810463,1753810463,6.6983,49.6287,11277.6,False,244.0,122.95,0.0,,11612.88,7507.0,False,0,EGGW,LOWW,London Luton,Vienna Airport,London,Vienna,51.8747,-0.3683,48.1103,16.5697,easyJet,high,1925.9909084174203,0
76cef1,SIA318,Singapore,1753810463,1753810463,12.0871,49.2342,10972.8,False,223.61,294.03,0.0,,11254.74,6601.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
461e1b,FIN81C,Finland,1753810463,1753810463,8.3878,52.5367,9951.72,False,240.83,44.31,8.45,,10165.08,7726.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4075f4,TOM9XA,United Kingdom,1753810462,1753810462,14.3651,45.862,11582.4,False,220.1,315.85,0.0,,11925.3,6634.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
0101a7,NIA8212,Egypt,1753810462,1753810462,10.8445,49.9611,10363.2,False,207.96,310.59,0.0,,10645.14,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
300936,ICREW,Italy,1753810462,1753810463,12.8183,46.2211,853.44,False,0.0,0.0,0.0,,929.64,1030.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,1
347257,VOE2087,Spain,1753810344,1753810344,5.1011,45.6593,525.78,False,64.6,354.52,-2.93,,655.32,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
45d96f,VKG1723,Denmark,1753810463,1753810463,13.9372,52.4381,12192.0,False,259.82,17.75,0.0,,12458.7,6640.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
4072a5,TOM7DA,United Kingdom,1753810462,1753810463,8.7542,48.7363,11277.6,False,254.7,124.3,-0.33,,11605.26,3452.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
4cadcb,ITY109,Ireland,1753810462,1753810463,7.8434,49.9919,11277.6,False,242.55,149.68,0.0,,11612.88,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
406222,CFE7GY,United Kingdom,1753810462,1753810462,6.3716,50.4183,7315.2,False,204.54,297.08,0.33,,7528.56,4127.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4bd155,CAI2DQ,Turkey,1753810462,1753810463,8.2254,48.9331,1074.42,False,91.9,212.89,-4.55,,1188.72,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
407537,BAW615,United Kingdom,1753810463,1753810463,12.1964,45.4412,11590.02,False,211.11,305.28,0.33,,11978.64,3706.0,False,0,EGKK,EGLL,London Gatwick,London Heathrow,London,London,51.1481,-0.1903,51.47,-0.4543,British Airways,high,46.21062248888231,0
4cade4,RYR314Q,Ireland,1753810463,1753810463,14.1936,47.0985,11277.6,False,244.86,191.14,0.0,,11582.4,1000.0,False,0,EIDW,EKCH,Dublin Airport,Copenhagen Airport,Dublin,Copenhagen,53.4213,-6.27,55.6181,12.6561,Ryanair,high,2114.90159152984,0
4cadee,ITY1701,Ireland,1753810463,1753810463,9.3548,45.5183,1805.94,False,135.76,139.61,10.08,,1905.0,6441.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4bd18a,SXS1SV,Turkey,1753810463,1753810463,10.283,46.6231,10668.0,False,254.19,121.34,0.0,,11018.52,1160.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3ff4d3,DMSJR,Germany,1753810294,1753810296,10.5998,49.5891,464.82,False,36.54,212.35,-3.9,,556.26,,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4cae56,RYR8PM,Ireland,1753810463,1753810463,10.0001,47.6132,11277.6,False,250.48,137.33,0.0,,11635.74,530.0,False,0,EIDW,EGGW,Dublin Airport,London Luton,Dublin,London,53.4213,-6.27,51.8747,-0.3683,Ryanair,high,677.2094849147124,0
4d22a3,CXI57VF,Malta,1753810463,1753810463,14.6176,45.7363,10972.8,False,216.84,315.96,0.33,,11285.22,5522.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
3e0a3f,BPO461,Germany,1753810463,1753810463,11.0702,50.8339,457.2,False,54.69,85.68,-5.2,,541.02,23.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
300782,DLA3CK,Italy,1753810463,1753810463,11.7153,48.2798,1798.32,False,120.28,150.26,11.7,,1920.24,1000.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
300780,DLA9MX,Italy,1753810463,1753810463,9.1059,48.6161,8686.8,False,228.12,7.13,-7.8,,8945.88,1000.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
39b329,FHMZJ,France,1753810427,1753810459,5.1236,45.1625,1341.12,False,45.89,227.73,1.3,,1325.88,7030.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4d22af,RYR937Z,Malta,1753810463,1753810463,11.5262,51.4607,10660.38,False,263.13,110.84,0.0,,10888.98,1000.0,False,0,EIDW,LEMD,Dublin Airport,Madrid Barajas,Dublin,Madrid,53.4213,-6.27,40.4983,-3.5676,Ryanair,high,1465.481235068522,0
4cae68,RYR48ZT,Ireland,1753810463,1753810463,10.5591,45.5372,5661.66,False,194.4,81.78,10.08,,5875.02,405.0,False,0,EGKK,EGLL,London Gatwick,London Heathrow,London,London,51.1481,-0.1903,51.47,-0.4543,Ryanair,high,46.21062248888231,0
4d22bf,RYR13BW,Malta,1753810463,1753810463,14.4439,46.0374,10355.58,False,230.72,55.81,-0.33,,10645.14,1000.0,False,0,EIDW,EHAM,Dublin Airport,Amsterdam Schiphol,Dublin,Amsterdam,53.4213,-6.27,52.3105,4.7683,Ryanair,high,1231.4395406324786,0
4d22be,RYR41AZ,Malta,1753810463,1753810463,13.2596,46.6637,10058.4,False,231.66,68.51,0.0,,10363.2,1000.0,False,0,EGKK,LSZH,London Gatwick,Zurich Airport,London,Zurich,51.1481,-0.1903,47.4647,8.5492,Ryanair,high,1052.7242329665498,0
4cae8f,RYR913,Ireland,1753810463,1753810463,8.0934,51.986,8862.06,False,241.29,28.81,-7.8,,9083.04,1000.0,False,0,EGKK,EDDM,London Gatwick,Munich Airport,London,Munich,51.1481,-0.1903,48.3538,11.7861,Ryanair,high,1365.0846134556823,0
300702,IBKUP,Italy,1753810463,1753810463,10.2299,45.5587,220.98,False,0.51,90.0,1.63,,266.7,,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,1
3ff471,DMSOS,Germany,1753810460,1753810462,9.2065,48.5621,845.82,False,50.31,16.03,-0.33,,876.3,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
4d2326,REU9903,Malta,1753810463,1753810463,9.6747,50.0241,10972.8,False,217.97,264.85,0.33,,11277.6,1000.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4d2304,RYR71ZH,Malta,1753810462,1753810463,14.0587,48.0345,10972.8,False,234.36,231.6,-0.33,,11247.12,5221.0,False,0,EGKK,EIDW,London Gatwick,Dublin Airport,London,Dublin,51.1481,-0.1903,53.4213,-6.27,Ryanair,high,720.4762834791511,0
4d2301,RYR42PN,Malta,1753810459,1753810462,10.2461,47.9914,579.12,False,65.03,239.58,0.33,,678.18,6662.0,False,0,EIDW,LSZH,Dublin Airport,Zurich Airport,Dublin,Zurich,53.4213,-6.27,47.4647,8.5492,Ryanair,high,1772.8398357652618,0
4d233f,EWG5PW,Malta,1753810463,1753810463,9.6397,49.2162,10972.8,False,212.68,340.21,-0.33,,11315.7,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3c56f5,EWG56Y,Germany,1753810462,1753810462,6.359,45.9814,10668.0,False,214.86,209.08,0.0,,11079.48,637.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4d2350,RYR1KW,Malta,1753810405,1753810453,9.5879,45.6901,769.62,False,73.37,104.62,-4.88,,838.2,2631.0,False,0,EGKK,EGKK,London Gatwick,London Gatwick,London,London,51.1481,-0.1903,51.1481,-0.1903,Ryanair,high,0.0,0
4cacbd,SAS42Y,Ireland,1753810463,1753810463,7.2927,51.8028,5791.2,False,202.04,42.83,10.4,,5928.36,3744.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
3985a4,AFR89CW,France,1753810463,1753810463,8.2901,46.6005,11277.6,False,247.6,152.26,0.0,,11681.46,1000.0,False,0,LFPO,LFPO,Paris Orly,Paris Orly,Paris,Paris,48.7233,2.3794,48.7233,2.3794,Air France,high,0.0,0
3985a1,AFR45VW,France,1753810462,1753810462,5.6504,45.2474,10363.2,False,228.17,328.46,0.0,,10797.54,1000.0,False,0,LFPG,LEMD,Paris Charles de Gaulle,Madrid Barajas,Paris,Madrid,49.0097,2.5479,40.4983,-3.5676,Air France,high,1163.3481560811497,0
3985a9,AFR57QU,France,1753810462,1753810462,5.3716,49.6238,9890.76,False,223.94,261.94,-7.48,,10218.42,1000.0,False,0,LFPG,LIRF,Paris Charles de Gaulle,Rome Fiumicino,Paris,Rome,49.0097,2.5479,41.8003,12.2389,Air France,high,1340.7170248208831,0
4d2348,RYR4FM,Malta,1753810463,1753810463,8.2453,54.5189,11277.6,False,244.63,57.71,0.0,,11468.1,3422.0,False,0,EIDW,LIMC,Dublin Airport,Milan Malpensa,Dublin,Milan,53.4213,-6.27,45.6306,8.7281,Ryanair,high,1875.9919835761827,0
3c56f0,EWG3CV,Germany,1753810462,1753810463,10.0432,53.729,2004.06,False,128.18,132.4,7.48,,2057.4,7625.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
3ff47a,DMYND,Germany,1753810462,1753810463,11.5103,48.8161,967.74,False,61.36,273.85,-0.33,,1043.94,7000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3ff3f1,DMXMT,Germany,1753810462,1753810462,7.1484,52.7967,152.4,False,42.6,142.85,-0.33,,213.36,,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4070eb,EXS41AK,United Kingdom,1753810463,1753810463,13.3772,47.179,11277.6,False,259.02,130.65,0.33,,11582.4,5216.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4070f0,EXS219Q,United Kingdom,1753810463,1753810463,13.4,47.0507,10668.0,False,260.11,135.72,0.33,,10957.56,7323.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4cad12,RYR21KK,Ireland,1753810462,1753810463,6.7293,51.1246,10668.0,False,253.15,122.72,0.0,,10957.56,1172.0,False,0,EGKK,LIMC,London Gatwick,Milan Malpensa,London,Milan,51.1481,-0.1903,45.6306,8.7281,Ryanair,high,1164.075500611541,0
4070e2,EXS1JK,United Kingdom,1753810463,1753810463,7.5134,49.2988,11277.6,False,242.84,123.86,0.0,,11612.88,2203.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
4070e1,EXS53RU,United Kingdom,1753810462,1753810463,12.0113,47.9649,10668.0,False,250.05,125.03,0.0,,10972.8,7301.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
4d21c2,AXY124S,Malta,1753810463,1753810463,7.9239,47.3264,3352.8,False,154.15,23.4,-7.15,,3520.44,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4cad4f,RYR97NA,Ireland,1753810463,1753810463,6.3266,47.3553,10972.8,False,230.68,2.43,0.0,,11346.18,5316.0,False,0,EGKK,EDDM,London Gatwick,Munich Airport,London,Munich,51.1481,-0.1903,48.3538,11.7861,Ryanair,high,1365.0846134556823,0
4c01e5,ASL16F,Serbia,1753810462,1753810462,12.6363,47.5014,10988.04,False,205.93,308.1,0.33,,11300.46,1353.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4c01e7,ASL89Q,Serbia,1753810463,1753810463,8.1534,46.9695,10972.8,False,214.68,285.57,0.0,,11369.04,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4cad5d,ITY1282,Ireland,1753810461,1753810462,9.298,45.2554,998.22,False,119.5,350.33,-3.25,,1074.42,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3c4594,BOX523,Germany,1753810463,1753810463,13.3661,51.2221,3246.12,False,159.08,301.38,-2.6,,3352.8,3223.0,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Unknown,medium,812.0995051539496,0
a1e8be,N222DD,United States,1753810463,1753810463,10.5444,51.2057,2590.8,False,77.09,234.51,0.33,,2674.62,7743.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4d21ef,RYR86DV,Malta,1753810462,1753810462,5.3907,50.0489,11277.6,False,250.9,122.35,0.0,,11605.26,3465.0,False,0,EIDW,EGLL,Dublin Airport,London Heathrow,Dublin,London,53.4213,-6.27,51.47,-0.4543,Ryanair,high,680.9100295309066,0
ae6a37,DUKE98,United States,1753810462,1753810462,11.9733,49.417,815.34,False,52.92,26.57,6.5,,914.4,33.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
ae6a35,DUSTY17,United States,1753810339,1753810390,12.007,49.1928,868.68,False,50.2,225.0,-2.28,,533.4,33.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
ae34bf,ABLOOD04,United States,1753810407,1753810407,10.648,49.3094,487.68,False,21.89,240.42,-4.88,,708.66,33.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,1
4cad80,EIN37W,Ireland,1753810463,1753810463,14.024,48.6473,10668.0,False,257.93,117.43,-0.33,,10934.7,4650.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
485a85,TFL78E,Kingdom of the Netherlands,1753810463,1753810463,12.1307,49.2131,11582.4,False,220.17,313.39,0.0,,11894.82,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3dc640,PTO1572,Germany,1753810462,1753810462,13.662,52.8049,2133.6,False,82.13,333.6,0.0,,2209.8,1000.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
4d2233,RYR69ME,Malta,1753810462,1753810462,6.5928,47.9921,10668.0,False,249.55,104.32,0.33,,11018.52,540.0,False,0,EGKK,EDDM,London Gatwick,Munich Airport,London,Munich,51.1481,-0.1903,48.3538,11.7861,Ryanair,high,1365.0846134556823,0
33fc8c,SPERA13,Italy,1753810462,1753810462,8.7086,45.798,480.06,False,68.68,171.38,-0.33,,541.02,,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3986e1,AFR76TP,France,1753810462,1753810462,9.1306,52.9068,7322.82,False,203.48,208.38,5.85,,7444.74,1340.0,False,0,LFPO,LFPG,Paris Orly,Paris Charles de Gaulle,Paris,Paris,48.7233,2.3794,49.0097,2.5479,Air France,high,36.88428451807087,0
3986e9,AFR1006,France,1753810462,1753810462,6.9859,51.2492,2659.38,False,155.76,63.94,-10.4,,2781.3,1000.0,False,0,LFPO,LEMD,Paris Orly,Madrid Barajas,Paris,Madrid,48.7233,2.3794,40.4983,-3.5676,Air France,high,1126.6222988712766,0
4c0262,ASL28H,Serbia,1753810462,1753810463,9.5732,50.5742,9906.0,False,203.75,305.86,-4.88,,10157.46,1776.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4d2242,RYR64JJ,Malta,1753810462,1753810462,9.455,45.6284,1943.1,False,116.68,285.08,-5.2,,2057.4,5546.0,False,0,EIDW,LEMD,Dublin Airport,Madrid Barajas,Dublin,Madrid,53.4213,-6.27,40.4983,-3.5676,Ryanair,high,1465.481235068522,0
4d2218,RYR70HG,Malta,1753810463,1753810463,13.7664,47.5568,10972.8,False,229.05,233.95,0.33,,11247.12,2224.0,False,0,EIDW,LIMC,Dublin Airport,Milan Malpensa,Dublin,Milan,53.4213,-6.27,45.6306,8.7281,Ryanair,high,1875.9919835761827,0
4d2212,RYR3265,Malta,1753810462,1753810462,5.8453,47.0785,10972.8,False,224.93,323.84,-0.33,,11346.18,5721.0,False,0,EIDW,EIDW,Dublin Airport,Dublin Airport,Dublin,Dublin,53.4213,-6.27,53.4213,-6.27,Ryanair,high,0.0,0
4d2229,RYR2WH,Malta,1753810463,1753810463,10.9603,48.0088,10058.4,False,233.58,139.65,0.0,,10363.2,2524.0,False,0,EIDW,EGLL,Dublin Airport,London Heathrow,Dublin,London,53.4213,-6.27,51.47,-0.4543,Ryanair,high,680.9100295309066,0
4d226b,RYR44SW,Malta,1753810463,1753810463,14.3192,50.0723,541.02,False,76.35,307.33,-3.25,,617.22,1000.0,False,0,EGKK,LIMC,London Gatwick,Milan Malpensa,London,Milan,51.1481,-0.1903,45.6306,8.7281,Ryanair,high,1164.075500611541,0
4d226e,RYR19XF,Malta,1753810463,1753810463,14.4073,46.9698,11277.6,False,246.29,98.89,0.0,,11574.78,1000.0,False,0,EGKK,EDDF,London Gatwick,Frankfurt Airport,London,Frankfurt,51.1481,-0.1903,50.0379,8.5622,Ryanair,high,979.31193108891,0
4d226a,RYR856Y,Malta,1753810462,1753810463,13.0718,46.0297,11277.6,False,219.81,246.55,0.0,,11612.88,7757.0,False,0,EIDW,LFPG,Dublin Airport,Paris Charles de Gaulle,Dublin,Paris,53.4213,-6.27,49.0097,2.5479,Ryanair,high,1094.4486014452073,0
4d225e,RYR70PM,Malta,1753810462,1753810462,6.3377,52.7417,11582.4,False,218.44,276.36,0.0,,11833.86,5543.0,False,0,EIDW,EIDW,Dublin Airport,Dublin Airport,Dublin,Dublin,53.4213,-6.27,53.4213,-6.27,Ryanair,high,0.0,0
4d225f,RYR75FA,Malta,1753810463,1753810463,8.3838,51.9843,11277.6,False,244.48,95.55,0.0,,11521.44,3406.0,False,0,EGKK,EGLL,London Gatwick,London Heathrow,London,London,51.1481,-0.1903,51.47,-0.4543,Ryanair,high,46.21062248888231,0
4d2273,RYR4169,Malta,1753810463,1753810463,12.9364,45.6469,11590.02,False,205.8,317.94,0.0,,11940.54,6011.0,False,0,EGKK,EDDF,London Gatwick,Frankfurt Airport,London,Frankfurt,51.1481,-0.1903,50.0379,8.5622,Ryanair,high,979.31193108891,0
4d2272,RYR10GF,Malta,1753810462,1753810463,11.3697,49.9353,11277.6,False,243.06,103.71,0.0,,11559.54,1000.0,False,0,EIDW,LFPG,Dublin Airport,Paris Charles de Gaulle,Dublin,Paris,53.4213,-6.27,49.0097,2.5479,Ryanair,high,1094.4486014452073,0
3ff390,DMQAX,Germany,1753810163,1753810163,8.485,48.4851,746.76,False,33.94,345.96,-2.6,,899.16,7000.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,1
4d227c,RYR73NL,Malta,1753810463,1753810463,12.3089,49.134,11582.4,False,213.56,286.51,0.0,,11887.2,3114.0,False,0,EGKK,LFPO,London Gatwick,Paris Orly,London,Paris,51.1481,-0.1903,48.7233,2.3794,Ryanair,high,392.1775169164212,0
4d227d,RYR4141,Malta,1753810462,1753810463,8.9142,45.7319,11277.6,False,245.67,165.82,0.0,,11673.84,2507.0,False,0,EIDW,EGKK,Dublin Airport,London Gatwick,Dublin,London,53.4213,-6.27,51.1481,-0.1903,Ryanair,high,720.4762834791511,0
4d2280,RYR5BX,Malta,1753810462,1753810462,5.6937,49.7202,9441.18,False,235.44,131.46,12.03,,9745.98,115.0,False,0,EIDW,LEMD,Dublin Airport,Madrid Barajas,Dublin,Madrid,53.4213,-6.27,40.4983,-3.5676,Ryanair,high,1465.481235068522,0
4d2250,RYR36WM,Malta,1753810462,1753810463,11.2148,46.8019,10347.96,False,233.83,31.87,4.23,,10690.86,3747.0,False,0,EGKK,EKCH,London Gatwick,Copenhagen Airport,London,Copenhagen,51.1481,-0.1903,55.6181,12.6561,Ryanair,high,1509.807673897626,0
4d2269,RYR4RC,Malta,1753810462,1753810463,7.287,48.1059,9448.8,False,248.96,154.28,0.0,,9776.46,3507.0,False,0,EIDW,LSZH,Dublin Airport,Zurich Airport,Dublin,Zurich,53.4213,-6.27,47.4647,8.5492,Ryanair,high,1772.8398357652618,0
4d225a,RYR5103,Malta,1753810463,1753810463,5.4884,48.1737,11277.6,False,238.45,103.35,0.33,,11635.74,534.0,False,0,EGKK,LSZH,London Gatwick,Zurich Airport,London,Zurich,51.1481,-0.1903,47.4647,8.5492,Ryanair,high,1052.7242329665498,0
4d224e,RYR87XX,Malta,1753810463,1753810463,6.0916,45.9594,10058.4,False,230.44,190.81,0.0,,10439.4,6747.0,False,0,EIDW,EDDM,Dublin Airport,Munich Airport,Dublin,Munich,53.4213,-6.27,48.3538,11.7861,Ryanair,high,2081.663777109709,0
3d0e31,DEDPX,Germany,1753810462,1753810463,8.8006,49.8278,868.68,False,51.41,108.07,-0.33,,,7000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
49328d,NJE363N,Portugal,1753810462,1753810462,7.489,46.2563,7254.24,False,211.44,23.82,-7.48,,7528.56,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
49328c,NJE781M,Portugal,1753810463,1753810463,5.0929,46.3201,7924.8,False,214.01,0.0,0.0,,8229.6,1000.0,False,0,LFPO,LSZH,Paris Orly,Zurich Airport,Paris,Zurich,48.7233,2.3794,47.4647,8.5492,Unknown,medium,698.9519900722796,0
4071d9,EZY3273,United Kingdom,1753810463,1753810463,6.22,51.2059,11277.6,False,244.91,130.31,-0.33,,11582.4,5265.0,False,0,EGKK,LSZH,London Gatwick,Zurich Airport,London,Zurich,51.1481,-0.1903,47.4647,8.5492,easyJet,high,1052.7242329665498,0
300554,DLA4YX,Italy,1753810462,1753810463,13.8046,46.6814,9753.6,False,201.1,332.58,-0.33,,10035.54,1000.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4b19fc,SWR7LH,Switzerland,1753810462,1753810462,13.6689,52.4111,601.98,False,80.08,249.7,-4.23,,655.32,1000.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Swiss International,high,285.6288450490251,0
4cac23,RYR9QT,Ireland,1753810463,1753810463,8.6709,51.3533,7947.66,False,217.93,59.5,7.8,,8138.16,3737.0,False,0,EIDW,LOWW,Dublin Airport,Vienna Airport,Dublin,Vienna,53.4213,-6.27,48.1103,16.5697,Ryanair,high,2602.8461385886585,0
4cac65,ABR468,Ireland,1753810462,1753810462,8.7528,45.5606,533.4,False,82.23,349.18,-5.85,,594.36,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
391ae8,FGGXI,France,1753810462,1753810462,6.0609,47.698,487.68,False,53.28,79.99,-0.65,,594.36,,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
